url,page_type,cluster,service,geo,s1_volume,s2_gsc,s3_ads,s4_competitors,s4_which,s5_job_history,signals_met,decision,blocked_by
/locations/point-roberts/roof-cleaning/,T4 city x service,roof cleaning Point Roberts WA,roof-cleaning,point-roberts,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/point-roberts/moss-removal/,T4 city x service,moss removal Point Roberts WA,moss-removal,point-roberts,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/point-roberts/pressure-washing/,T4 city x service,pressure washing Point Roberts WA,pressure-washing,point-roberts,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/point-roberts/house-washing/,T4 city x service,house washing Point Roberts WA,house-washing,point-roberts,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/point-roberts/solar-panel-cleaning/,T4 city x service,solar panel cleaning Point Roberts WA,solar-panel-cleaning,point-roberts,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/lummi-island/,T4 city,Lummi Island WA exterior cleaning,,lummi-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/lummi-island/window-cleaning/,T4 city x service,window cleaning Lummi Island WA,window-cleaning,lummi-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/lummi-island/gutter-cleaning/,T4 city x service,gutter cleaning Lummi Island WA,gutter-cleaning,lummi-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/lummi-island/roof-cleaning/,T4 city x service,roof cleaning Lummi Island WA,roof-cleaning,lummi-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/lummi-island/moss-removal/,T4 city x service,moss removal Lummi Island WA,moss-removal,lummi-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/lummi-island/pressure-washing/,T4 city x service,pressure washing Lummi Island WA,pressure-washing,lummi-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/lummi-island/house-washing/,T4 city x service,house washing Lummi Island WA,house-washing,lummi-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/lummi-island/solar-panel-cleaning/,T4 city x service,solar panel cleaning Lummi Island WA,solar-panel-cleaning,lummi-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/marietta/,T4 city,Marietta WA exterior cleaning,,marietta,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,pnwwash.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/marietta/window-cleaning/,T4 city x service,window cleaning Marietta WA,window-cleaning,marietta,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,pnwwash.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/marietta/gutter-cleaning/,T4 city x service,gutter cleaning Marietta WA,gutter-cleaning,marietta,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,pnwwash.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/marietta/roof-cleaning/,T4 city x service,roof cleaning Marietta WA,roof-cleaning,marietta,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,pnwwash.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/marietta/moss-removal/,T4 city x service,moss removal Marietta WA,moss-removal,marietta,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/marietta/pressure-washing/,T4 city x service,pressure washing Marietta WA,pressure-washing,marietta,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/marietta/house-washing/,T4 city x service,house washing Marietta WA,house-washing,marietta,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,pnwwash.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/marietta/solar-panel-cleaning/,T4 city x service,solar panel cleaning Marietta WA,solar-panel-cleaning,marietta,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/geneva/,T4 city,Geneva WA exterior cleaning,,geneva,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,pnwwash.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/geneva/window-cleaning/,T4 city x service,window cleaning Geneva WA,window-cleaning,geneva,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,pnwwash.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/geneva/gutter-cleaning/,T4 city x service,gutter cleaning Geneva WA,gutter-cleaning,geneva,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,pnwwash.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/geneva/roof-cleaning/,T4 city x service,roof cleaning Geneva WA,roof-cleaning,geneva,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,pnwwash.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/geneva/moss-removal/,T4 city x service,moss removal Geneva WA,moss-removal,geneva,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/geneva/pressure-washing/,T4 city x service,pressure washing Geneva WA,pressure-washing,geneva,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/geneva/house-washing/,T4 city x service,house washing Geneva WA,house-washing,geneva,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,pnwwash.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/geneva/solar-panel-cleaning/,T4 city x service,solar panel cleaning Geneva WA,solar-panel-cleaning,geneva,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/wickersham/,T4 city,Wickersham WA exterior cleaning,,wickersham,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/wickersham/window-cleaning/,T4 city x service,window cleaning Wickersham WA,window-cleaning,wickersham,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/wickersham/gutter-cleaning/,T4 city x service,gutter cleaning Wickersham WA,gutter-cleaning,wickersham,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/wickersham/roof-cleaning/,T4 city x service,roof cleaning Wickersham WA,roof-cleaning,wickersham,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/wickersham/moss-removal/,T4 city x service,moss removal Wickersham WA,moss-removal,wickersham,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/wickersham/pressure-washing/,T4 city x service,pressure washing Wickersham WA,pressure-washing,wickersham,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/wickersham/house-washing/,T4 city x service,house washing Wickersham WA,house-washing,wickersham,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/wickersham/solar-panel-cleaning/,T4 city x service,solar panel cleaning Wickersham WA,solar-panel-cleaning,wickersham,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/rockport/,T4 city,Rockport WA exterior cleaning,,rockport,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/rockport/window-cleaning/,T4 city x service,window cleaning Rockport WA,window-cleaning,rockport,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/rockport/gutter-cleaning/,T4 city x service,gutter cleaning Rockport WA,gutter-cleaning,rockport,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/rockport/roof-cleaning/,T4 city x service,roof cleaning Rockport WA,roof-cleaning,rockport,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/rockport/moss-removal/,T4 city x service,moss removal Rockport WA,moss-removal,rockport,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/rockport/pressure-washing/,T4 city x service,pressure washing Rockport WA,pressure-washing,rockport,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/rockport/house-washing/,T4 city x service,house washing Rockport WA,house-washing,rockport,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/rockport/solar-panel-cleaning/,T4 city x service,solar panel cleaning Rockport WA,solar-panel-cleaning,rockport,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/samish-island/,T4 city,Samish Island WA exterior cleaning,,samish-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/samish-island/window-cleaning/,T4 city x service,window cleaning Samish Island WA,window-cleaning,samish-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/samish-island/gutter-cleaning/,T4 city x service,gutter cleaning Samish Island WA,gutter-cleaning,samish-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/samish-island/roof-cleaning/,T4 city x service,roof cleaning Samish Island WA,roof-cleaning,samish-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/samish-island/moss-removal/,T4 city x service,moss removal Samish Island WA,moss-removal,samish-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/samish-island/pressure-washing/,T4 city x service,pressure washing Samish Island WA,pressure-washing,samish-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/samish-island/house-washing/,T4 city x service,house washing Samish Island WA,house-washing,samish-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/samish-island/solar-panel-cleaning/,T4 city x service,solar panel cleaning Samish Island WA,solar-panel-cleaning,samish-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/guemes-island/,T4 city,Guemes Island WA exterior cleaning,,guemes-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/guemes-island/window-cleaning/,T4 city x service,window cleaning Guemes Island WA,window-cleaning,guemes-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/guemes-island/gutter-cleaning/,T4 city x service,gutter cleaning Guemes Island WA,gutter-cleaning,guemes-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/guemes-island/roof-cleaning/,T4 city x service,roof cleaning Guemes Island WA,roof-cleaning,guemes-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/guemes-island/moss-removal/,T4 city x service,moss removal Guemes Island WA,moss-removal,guemes-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/guemes-island/pressure-washing/,T4 city x service,pressure washing Guemes Island WA,pressure-washing,guemes-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/guemes-island/house-washing/,T4 city x service,house washing Guemes Island WA,house-washing,guemes-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/guemes-island/solar-panel-cleaning/,T4 city x service,solar panel cleaning Guemes Island WA,solar-panel-cleaning,guemes-island,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/bellingham/alabama-hill/,T5 Bellingham neighborhood,Alabama Hill Bellingham WA exterior cleaning,,alabama-hill,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only. Live legacy page, migrating."
/locations/bellingham/barkley/,T5 Bellingham neighborhood,Barkley Bellingham WA exterior cleaning,,barkley,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only. Live legacy page, migrating."
/locations/bellingham/birchwood/,T5 Bellingham neighborhood,Birchwood Bellingham WA exterior cleaning,,birchwood,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only. Live legacy page, migrating."
/locations/bellingham/city-center/,T5 Bellingham neighborhood,City Center Bellingham WA exterior cleaning,,city-center,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only."
/locations/bellingham/columbia/,T5 Bellingham neighborhood,Columbia Bellingham WA exterior cleaning,,columbia,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only. Live legacy page, migrating."
/locations/bellingham/cordata/,T5 Bellingham neighborhood,Cordata Bellingham WA exterior cleaning,,cordata,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only. Live legacy page, migrating."
/locations/bellingham/cornwall-park/,T5 Bellingham neighborhood,Cornwall Park Bellingham WA exterior cleaning,,cornwall-park,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only."
/locations/bellingham/edgemoor/,T5 Bellingham neighborhood,Edgemoor Bellingham WA exterior cleaning,,edgemoor,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only. Live legacy page, migrating."
/locations/bellingham/fairhaven/,T5 Bellingham neighborhood,Fairhaven Bellingham WA exterior cleaning,,fairhaven,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only. Live legacy page, migrating."
/locations/bellingham/happy-valley/,T5 Bellingham neighborhood,Happy Valley Bellingham WA exterior cleaning,,happy-valley,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only. Live legacy page, migrating."
/locations/bellingham/irongate/,T5 Bellingham neighborhood,Irongate Bellingham WA exterior cleaning,,irongate,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only."
/locations/bellingham/king-mountain/,T5 Bellingham neighborhood,King Mountain Bellingham WA exterior cleaning,,king-mountain,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only."
/locations/bellingham/lettered-streets/,T5 Bellingham neighborhood,Lettered Streets Bellingham WA exterior cleaning,,lettered-streets,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only."
/locations/bellingham/meridian/,T5 Bellingham neighborhood,Meridian Bellingham WA exterior cleaning,,meridian,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only."
/locations/bellingham/puget/,T5 Bellingham neighborhood,Puget Bellingham WA exterior cleaning,,puget,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only."
/locations/bellingham/roosevelt/,T5 Bellingham neighborhood,Roosevelt Bellingham WA exterior cleaning,,roosevelt,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only."
/locations/bellingham/samish/,T5 Bellingham neighborhood,Samish Bellingham WA exterior cleaning,,samish,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only."
/locations/bellingham/sehome/,T5 Bellingham neighborhood,Sehome Bellingham WA exterior cleaning,,sehome,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only."
/locations/bellingham/silver-beach/,T5 Bellingham neighborhood,Silver Beach Bellingham WA exterior cleaning,,silver-beach,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only. Live legacy page, migrating."
/locations/bellingham/south/,T5 Bellingham neighborhood,South Bellingham WA exterior cleaning,,south,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only."
/locations/bellingham/south-hill/,T5 Bellingham neighborhood,South Hill Bellingham WA exterior cleaning,,south-hill,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only. Live legacy page, migrating."
/locations/bellingham/sunnyland/,T5 Bellingham neighborhood,Sunnyland Bellingham WA exterior cleaning,,sunnyland,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only. Live legacy page, migrating."
/locations/bellingham/western-washington-university/,T5 Bellingham neighborhood,Western Washington University Bellingham WA exterior cleaning,,western-washington-university,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only."
/locations/bellingham/whatcom-falls/,T5 Bellingham neighborhood,Whatcom Falls Bellingham WA exterior cleaning,,whatcom-falls,UNMEASURED,UNMEASURED,UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"Declined on demand evidence, not on a structural rule: no measured query demand in the 16-month export and no competitor builds a Bellingham sub-area page. S5 only."
